"","estimate","covariate.set"
"2767",34.2352227468695,"Minimal"
"2768",32.8372277635783,"Extended - Precision"
"2769",39.5532047589285,"Extended shifted"
"2770",35.0917084053991,"Minimal"
"2771",31.9586935378128,"Extended - Precision"
"2772",32.9299556909909,"Extended shifted"
"2773",34.6350401179364,"Minimal"
"2774",32.5771367103052,"Extended - Precision"
"2775",42.7653444098959,"Extended shifted"
"2776",29.2792667578413,"Minimal"
"2777",27.8602274928563,"Extended - Precision"
"2778",26.0364882004344,"Extended shifted"
"2779",30.5270256692779,"Minimal"
"2780",33.5362178107743,"Extended - Precision"
"2781",25.2917953792473,"Extended shifted"
"2782",31.9907446851483,"Minimal"
"2783",29.7960022159273,"Extended - Precision"
"2784",30.9112737702228,"Extended shifted"
"2785",27.7506921317941,"Minimal"
"2786",27.9440347934348,"Extended - Precision"
"2787",31.5166163699574,"Extended shifted"
"2788",30.4570362184803,"Minimal"
"2789",27.3677145431561,"Extended - Precision"
"2790",31.1360928487882,"Extended shifted"
"2791",26.0035568936023,"Minimal"
"2792",27.0237182244977,"Extended - Precision"
"2793",28.6046576884873,"Extended shifted"
"2794",24.3351927206274,"Minimal"
"2795",27.48238021212,"Extended - Precision"
"2796",25.7178802727261,"Extended shifted"
"2797",33.6798120823341,"Minimal"
"2798",33.3979635828774,"Extended - Precision"
"2799",37.6247072330103,"Extended shifted"
"2800",31.5285934560987,"Minimal"
"2801",30.5022065028396,"Extended - Precision"
"2802",29.6461132447571,"Extended shifted"
"2803",29.4413067830611,"Minimal"
"2804",29.745568876671,"Extended - Precision"
"2805",38.6289158665985,"Extended shifted"
"2806",33.5386282107601,"Minimal"
"2807",31.6400940321359,"Extended - Precision"
"2808",31.7273178526946,"Extended shifted"
"2809",31.9536381165678,"Minimal"
"2810",30.9620538484465,"Extended - Precision"
"2811",33.1307764540979,"Extended shifted"
"2812",30.1192212080104,"Minimal"
"2813",32.8362184706328,"Extended - Precision"
"2814",31.0186515775973,"Extended shifted"
"2815",37.2941335386344,"Minimal"
"2816",36.0775052242031,"Extended - Precision"
"2817",39.5369118420686,"Extended shifted"
"2818",32.4771850666692,"Minimal"
"2819",32.7546185268417,"Extended - Precision"
"2820",32.890911303857,"Extended shifted"
"2821",32.2122101494881,"Minimal"
"2822",34.4475694469819,"Extended - Precision"
"2823",29.5292988649601,"Extended shifted"
"2824",33.3058205020548,"Minimal"
"2825",29.8101178889072,"Extended - Precision"
"2826",28.6090408808823,"Extended shifted"
"2827",32.7065754328622,"Minimal"
"2828",32.1702148018688,"Extended - Precision"
"2829",31.176572111482,"Extended shifted"
"2830",27.1809701111138,"Minimal"
"2831",28.7249540599353,"Extended - Precision"
"2832",29.1517424711401,"Extended shifted"
"2833",37.2328112459879,"Minimal"
"2834",34.5528952004571,"Extended - Precision"
"2835",38.8683402167761,"Extended shifted"
"2836",24.9660521772056,"Minimal"
"2837",31.2563777090856,"Extended - Precision"
"2838",14.839117716362,"Extended shifted"
"2839",27.8581576333263,"Minimal"
"2840",31.6027878181322,"Extended - Precision"
"2841",28.2491896788163,"Extended shifted"
"2842",26.4000727066809,"Minimal"
"2843",27.7395153249955,"Extended - Precision"
"2844",31.2062978045438,"Extended shifted"
"2845",33.233523683759,"Minimal"
"2846",31.4297624431628,"Extended - Precision"
"2847",32.7626783202999,"Extended shifted"
"2848",34.5376550969919,"Minimal"
"2849",33.0769540134102,"Extended - Precision"
"2850",29.7177455548402,"Extended shifted"
"2851",29.8514748337641,"Minimal"
"2852",31.3174625653814,"Extended - Precision"
"2853",25.6778301978422,"Extended shifted"
"2854",25.6063038918044,"Minimal"
"2855",27.982986383713,"Extended - Precision"
"2856",27.2077444902437,"Extended shifted"
"2857",27.0962409550566,"Minimal"
"2858",27.5050293306738,"Extended - Precision"
"2859",27.4881901157989,"Extended shifted"
"2860",35.3004559704894,"Minimal"
"2861",33.8904605167019,"Extended - Precision"
"2862",24.8026443414755,"Extended shifted"
"2863",31.5972510577388,"Minimal"
"2864",33.0544163678825,"Extended - Precision"
"2865",27.3285073853522,"Extended shifted"
"2866",31.8303217112531,"Minimal"
"2867",31.4353501530254,"Extended - Precision"
"2868",28.5121405292209,"Extended shifted"
"2869",31.5253236540088,"Minimal"
"2870",26.9414957751318,"Extended - Precision"
"2871",33.7774619362571,"Extended shifted"
"2872",31.8100326737268,"Minimal"
"2873",34.1236938169396,"Extended - Precision"
"2874",33.2338689556607,"Extended shifted"
"2875",31.5810710379659,"Minimal"
"2876",29.5080388972904,"Extended - Precision"
"2877",33.9910173434649,"Extended shifted"
"2878",30.4969818988835,"Minimal"
"2879",24.7885428017901,"Extended - Precision"
"2880",32.5163635690815,"Extended shifted"
"2881",35.7806830893655,"Minimal"
"2882",33.7848695410808,"Extended - Precision"
"2883",34.195962302109,"Extended shifted"
"2884",32.9326620725897,"Minimal"
"2885",29.8033850226165,"Extended - Precision"
"2886",32.2418265370482,"Extended shifted"
"2887",28.5980073460292,"Minimal"
"2888",28.8726110955197,"Extended - Precision"
"2889",24.250665361878,"Extended shifted"
"2890",27.8048439019879,"Minimal"
"2891",29.515156153705,"Extended - Precision"
"2892",25.4204867242865,"Extended shifted"
"2893",30.8805269885336,"Minimal"
"2894",32.9383578218605,"Extended - Precision"
"2895",34.4191812248885,"Extended shifted"
"2896",31.9079169691848,"Minimal"
"2897",31.2309970820479,"Extended - Precision"
"2898",33.3115846560112,"Extended shifted"
"2899",27.1686367425372,"Minimal"
"2900",29.0424692844546,"Extended - Precision"
"2901",23.5065734383612,"Extended shifted"
"2902",30.9612150590278,"Minimal"
"2903",32.7673020419542,"Extended - Precision"
"2904",25.8014023661283,"Extended shifted"
"2905",34.8338228082885,"Minimal"
"2906",35.4191573713176,"Extended - Precision"
"2907",37.124757929876,"Extended shifted"
"2908",33.2720093137966,"Minimal"
"2909",32.2590327472005,"Extended - Precision"
"2910",38.3342618453068,"Extended shifted"
"2911",36.5630516511901,"Minimal"
"2912",31.3515946072888,"Extended - Precision"
"2913",39.5717845587693,"Extended shifted"
"2914",31.6645533556833,"Minimal"
"2915",32.3364044892445,"Extended - Precision"
"2916",30.5882844827657,"Extended shifted"
"2917",29.4286180096777,"Minimal"
"2918",27.4874998662875,"Extended - Precision"
"2919",29.7996795654797,"Extended shifted"
"2920",31.5534297203407,"Minimal"
"2921",30.4748157865286,"Extended - Precision"
"2922",27.7001466537785,"Extended shifted"
"2923",35.6846976501787,"Minimal"
"2924",31.7758298383201,"Extended - Precision"
"2925",40.0135374045205,"Extended shifted"
"2926",32.3220261207216,"Minimal"
"2927",29.6877938152068,"Extended - Precision"
"2928",32.1510274553138,"Extended shifted"
"2929",27.5087854785963,"Minimal"
"2930",25.8231535612553,"Extended - Precision"
"2931",25.3394440285889,"Extended shifted"
"2932",34.6515310598843,"Minimal"
"2933",32.3533313949552,"Extended - Precision"
"2934",31.6942319588188,"Extended shifted"
"2935",34.2661728787386,"Minimal"
"2936",30.3218187163314,"Extended - Precision"
"2937",33.4713955626626,"Extended shifted"
"2938",32.3795380312541,"Minimal"
"2939",31.6432021177136,"Extended - Precision"
"2940",29.4959082700449,"Extended shifted"
"2941",34.640094419391,"Minimal"
"2942",32.1346767888101,"Extended - Precision"
"2943",29.3803754544572,"Extended shifted"
"2944",28.1291232126831,"Minimal"
"2945",27.98586478972,"Extended - Precision"
"2946",31.9416573107452,"Extended shifted"
"2947",31.2600921150088,"Minimal"
"2948",33.5394106720186,"Extended - Precision"
"2949",28.0656064650961,"Extended shifted"
"2950",38.7657098936467,"Minimal"
"2951",29.0652375992453,"Extended - Precision"
"2952",45.839901253194,"Extended shifted"
"2953",34.1350648712957,"Minimal"
"2954",34.049357413289,"Extended - Precision"
"2955",30.2009553160558,"Extended shifted"
"2956",28.2018795098142,"Minimal"
"2957",28.1756615078372,"Extended - Precision"
"2958",20.8822843914464,"Extended shifted"
"2959",31.0657216127992,"Minimal"
"2960",30.2196337734281,"Extended - Precision"
"2961",32.6781056734886,"Extended shifted"
"2962",32.9301150593884,"Minimal"
"2963",32.8737584987229,"Extended - Precision"
"2964",33.6102071251347,"Extended shifted"
"2965",27.191543978941,"Minimal"
"2966",29.7955212908605,"Extended - Precision"
"2967",27.4231246750423,"Extended shifted"
"2968",34.5280394843423,"Minimal"
"2969",32.2000182015673,"Extended - Precision"
"2970",38.2448753187567,"Extended shifted"
"2971",32.865510301323,"Minimal"
"2972",33.2647271395701,"Extended - Precision"
"2973",35.5132344699724,"Extended shifted"
"2974",33.5270340510567,"Minimal"
"2975",34.2817257212743,"Extended - Precision"
"2976",33.1426935435857,"Extended shifted"
"2977",28.7887606769877,"Minimal"
"2978",30.0460908147462,"Extended - Precision"
"2979",20.9365649031169,"Extended shifted"
"2980",35.6136384944962,"Minimal"
"2981",31.0477486252356,"Extended - Precision"
"2982",34.5518861242433,"Extended shifted"
"2983",36.1681966629642,"Minimal"
"2984",34.4283929992602,"Extended - Precision"
"2985",40.2688454945701,"Extended shifted"
"2986",34.4547346664845,"Minimal"
"2987",33.9059938374817,"Extended - Precision"
"2988",36.463853068632,"Extended shifted"
"2989",28.1427104499033,"Minimal"
"2990",32.5161773329826,"Extended - Precision"
"2991",27.5834799807917,"Extended shifted"
"2992",30.1258470803812,"Minimal"
"2993",31.1215368700665,"Extended - Precision"
"2994",40.9100100174093,"Extended shifted"
"2995",31.7003097857243,"Minimal"
"2996",28.8284472611921,"Extended - Precision"
"2997",33.3681786542376,"Extended shifted"
"2998",31.5454988258103,"Minimal"
"2999",31.4172282818208,"Extended - Precision"
"3000",27.8051650338138,"Extended shifted"
